사용일자,5호선,9호선,합계
2021-05-19,9954,9355,19309
2021-05-20,29362,25331,54693
2021-05-21,29067,25258,54325
2021-05-22,12241,11690,23931
2021-05-23,7722,7657,15379
2021-05-24,29064,24706,53770
2021-05-25,30774,26036,56810
2021-05-26,30891,26650,57541
2021-05-27,30470,25875,56345
2021-05-28,30129,25508,55637
2021-05-29,11822,11295,23117
2021-05-30,7504,7566,15070
2021-05-31,29275,25181,54456
2021-06-01,30193,25563,55756
2021-06-02,30413,26221,56634
2021-06-03,29595,25486,55081
2021-06-04,30119,25982,56101
2021-06-05,11963,11059,23022
2021-06-06,7450,7279,14729
2021-06-07,28834,24774,53608
2021-06-08,29751,25436,55187
2021-06-09,30009,25596,55605
2021-06-10,29625,25383,55008
2021-06-11,28567,24937,53504
2021-06-12,11643,11115,22758
2021-06-13,7972,7736,15708
2021-06-14,28601,24421,53022
2021-06-15,30386,25250,55636
2021-06-16,30681,26151,56832
2021-06-17,30537,25872,56409
2021-06-18,30959,25954,56913
2021-06-19,12587,11856,24443
2021-06-20,7976,7640,15616
2021-06-21,30668,26302,56970
2021-06-22,31366,27176,58542
2021-06-23,31205,27095,58300
2021-06-24,31180,27235,58415
2021-06-25,31052,27232,58284
2021-06-26,11994,11478,23472
2021-06-27,8174,7865,16039
2021-06-28,30014,26167,56181
2021-06-29,31242,26848,58090
2021-06-30,31240,26596,57836
2021-07-01,31041,26758,57799
2021-07-02,30702,26759,57461
2021-07-03,12739,10585,23324
2021-07-04,6824,6603,13427
2021-07-05,29809,25606,55415
2021-07-06,30169,26193,56362
2021-07-07,28308,23949,52257
2021-07-08,27047,22735,49782
2021-07-09,25444,21517,46961
2021-07-10,7834,6916,14750
2021-07-11,4991,4596,9587
2021-07-12,23478,19313,42791
2021-07-13,23544,19643,43187
2021-07-14,23360,19111,42471
2021-07-15,22972,19095,42067
2021-07-16,22587,18814,41401
2021-07-17,6829,6075,12904
2021-07-18,4726,4431,9157
2021-07-19,23090,19506,42596
2021-07-20,23503,19595,43098
2021-07-21,23342,19586,42928
2021-07-22,23453,19667,43120
2021-07-23,23051,19604,42655
2021-07-24,7586,6497,14083
2021-07-25,5172,4906,10078
2021-07-26,23691,19880,43571
2021-07-27,23628,19796,43424
2021-07-28,23770,19864,43634
2021-07-29,23379,19729,43108
2021-07-30,23442,19671,43113
2021-07-31,7373,6755,14128
2021-08-01,5008,4698,9706
2021-08-02,23333,20076,43409
2021-08-03,24017,20313,44330
2021-08-04,23428,20133,43561
2021-08-05,23601,20218,43819
2021-08-06,23534,20074,43608
2021-08-07,7802,7450,15252
2021-08-08,5237,5185,10422
2021-08-09,24111,20389,44500
2021-08-10,24954,21448,46402
2021-08-11,24754,21202,45956
2021-08-12,24593,21009,45602
2021-08-13,23906,20797,44703
2021-08-14,8069,7347,15416
2021-08-15,5910,5846,11756
2021-08-16,7503,6974,14477
2021-08-17,24133,21191,45324
2021-08-18,24811,21275,46086
2021-08-19,25165,21633,46798
2021-08-20,24754,21434,46188
2021-08-21,8457,7589,16046
2021-08-22,5867,5921,11788
2021-08-23,25214,21867,47081
2021-08-24,25454,21748,47202
2021-08-25,25664,22393,48057
2021-08-26,25604,22040,47644
2021-08-27,25098,21468,46566
2021-08-28,9375,9000,18375
2021-08-29,6391,6132,12523
2021-08-30,25558,22369,47927
2021-08-31,25946,21798,47744
2021-09-01,26093,22540,48633
2021-09-02,26178,22720,48898
2021-09-03,26364,23149,49513
2021-09-04,10264,9668,19932
2021-09-05,6921,6803,13724
2021-09-06,25639,22506,48145
2021-09-07,25717,21576,47293
2021-09-08,26687,23188,49875
2021-09-09,25759,22837,48596
2021-09-10,26107,22794,48901
2021-09-11,10322,9713,20035
2021-09-12,7109,6989,14098
2021-09-13,26316,23509,49825
2021-09-14,26629,23263,49892
2021-09-15,27418,24337,51755
2021-09-16,27011,23888,50899
2021-09-17,25942,23216,49158
2021-09-18,8597,8162,16759
2021-09-19,6190,5889,12079
2021-09-20,4158,3656,7814
2021-09-21,2868,2769,5637
2021-09-22,6518,6617,13135
2021-09-23,25208,21616,46824
2021-09-24,25959,22549,48508
2021-09-25,9934,9231,19165
2021-09-26,6673,6506,13179
2021-09-27,26815,23608,50423
2021-09-28,26663,23075,49738
2021-09-29,26702,23162,49864
2021-09-30,27038,23744,50782
2021-10-01,27020,23602,50622
2021-10-02,10484,10030,20514
2021-10-03,7849,7656,15505
2021-10-04,8288,7574,15862
2021-10-05,27653,24133,51786
2021-10-06,27922,23904,51826
2021-10-07,27429,24010,51439
2021-10-08,27029,23802,50831
2021-10-09,10551,10143,20694
2021-10-10,8043,7722,15765
2021-10-11,8626,8194,16820
2021-10-12,27808,24526,52334
2021-10-13,28120,24891,53011
2021-10-14,27907,24725,52632
2021-10-15,27606,24216,51822
2021-10-16,11340,10474,21814
2021-10-17,7314,7168,14482
2021-10-18,27127,23529,50656
2021-10-19,28046,24567,52613
2021-10-20,28882,25205,54087
2021-10-21,27970,24760,52730
2021-10-22,27721,24610,52331
2021-10-23,11475,11238,22713
2021-10-24,7704,7824,15528
2021-10-25,28415,25142,53557
2021-10-26,29142,25454,54596
2021-10-27,29532,26040,55572
2021-10-28,28881,25609,54490
2021-10-29,28405,25132,53537
2021-10-30,11658,10924,22582
2021-10-31,7917,7886,15803
2021-11-01,29579,26173,55752
2021-11-02,30223,26592,56815
2021-11-03,30637,26904,57541
2021-11-04,30323,27057,57380
2021-11-05,30085,26484,56569
2021-11-06,12172,11344,23516
2021-11-07,8114,7899,16013
2021-11-08,30046,25230,55276
2021-11-09,30610,26365,56975
2021-11-10,31257,27152,58409
2021-11-11,30992,27364,58356
2021-11-12,30827,26716,57543
2021-11-13,12211,11324,23535
2021-11-14,8114,8082,16196
2021-11-15,29630,25587,55217
2021-11-16,31194,27104,58298
2021-11-17,31523,27641,59164
2021-11-18,30909,27122,58031
2021-11-19,30451,27180,57631
2021-11-20,12188,11523,23711
2021-11-21,8147,7987,16134
2021-11-22,30240,26334,56574
2021-11-23,31534,27216,58750
2021-11-24,31327,27546,58873
2021-11-25,31282,27692,58974
2021-11-26,30730,27171,57901
2021-11-27,13144,11899,25043
2021-11-28,8449,8243,16692
2021-11-29,30552,26651,57203
2021-11-30,31422,26580,58002
2021-12-01,31699,27213,58912
2021-12-02,31190,27137,58327
2021-12-03,28489,27335,55824
2021-12-04,11011,10348,21359
2021-12-05,7299,6795,14094
2021-12-06,29798,25596,55394
2021-12-07,30385,26291,56676
2021-12-08,30194,26303,56497
2021-12-09,30104,26290,56394
2021-12-10,29648,25500,55148
2021-12-11,10911,9829,20740
2021-12-12,7613,7073,14686
2021-12-13,29005,25173,54178
2021-12-14,29728,25540,55268
2021-12-15,30033,26323,56356
2021-12-16,30137,26210,56347
2021-12-17,29338,25541,54879
2021-12-18,11492,10611,22103
2021-12-19,7543,7700,15243
2021-12-20,27169,26096,53265
2021-12-21,29731,26097,55828
2021-12-22,29993,26400,56393
2021-12-23,29866,26446,56312
2021-12-24,28239,24776,53015
2021-12-25,9742,8677,18419
2021-12-26,7021,6731,13752
2021-12-27,27409,23330,50739
2021-12-28,28772,24456,53228
2021-12-29,28957,24887,53844
2021-12-30,28129,24116,52245
2021-12-31,24227,20654,44881
2022-01-01,5120,4639,9759
2022-01-02,6657,6835,13492
2022-01-03,29242,25459,54701
2022-01-04,29902,26028,55930
2022-01-05,30093,26079,56172
2022-01-06,30379,26498,56877
2022-01-07,29802,26378,56180
2022-01-08,10444,10361,20805
2022-01-09,7274,7728,15002
2022-01-10,30333,26561,56894
2022-01-11,31049,27116,58165
2022-01-12,30499,26388,56887
2022-01-13,30822,26713,57535
2022-01-14,30012,26665,56677
2022-01-15,14159,11617,25776
2022-01-16,7585,7574,15159
2022-01-17,30560,27006,57566
2022-01-18,31658,27451,59109
2022-01-19,32081,28149,60230
2022-01-20,31192,27387,58579
2022-01-21,30652,27206,57858
2022-01-22,11544,11114,22658
2022-01-23,7692,7598,15290
2022-01-24,30836,27265,58101
2022-01-25,31300,27435,58735
2022-01-26,31140,27745,58885
2022-01-27,30343,26712,57055
2022-01-28,28850,25194,54044
2022-01-29,8467,7809,16276
2022-01-30,5945,5769,11714
2022-01-31,3660,3302,6962
2022-02-01,2862,2738,5600
2022-02-02,6513,6666,13179
2022-02-03,26363,22609,48972
2022-02-04,27701,23682,51383
2022-02-05,10017,9410,19427
2022-02-06,6605,6509,13114
2022-02-07,28840,25048,53888
2022-02-08,29139,25212,54351
2022-02-09,28668,25690,54358
2022-02-10,28631,25306,53937
2022-02-11,28326,25131,53457
2022-02-12,10700,10273,20973
2022-02-13,7525,7429,14954
2022-02-14,28078,25394,53472
2022-02-15,28093,25406,53499
2022-02-16,27556,24699,52255
2022-02-17,27385,24022,51407
2022-02-18,26781,23578,50359
2022-02-19,9877,9627,19504
2022-02-20,6966,6664,13630
2022-02-21,27000,23995,50995
2022-02-22,27352,23804,51156
2022-02-23,27120,23861,50981
2022-02-24,26958,23616,50574
2022-02-25,27143,24562,51705
2022-02-26,10681,10095,20776
2022-02-27,7975,7923,15898
2022-02-28,25703,22928,48631
2022-03-01,8827,8361,17188
2022-03-02,26930,23606,50536
2022-03-03,27686,23903,51589
2022-03-04,26886,23537,50423
2022-03-05,11040,10379,21419
2022-03-06,7403,7483,14886
2022-03-07,25997,22218,48215
2022-03-08,27366,23835,51201
2022-03-09,8572,8149,16721
2022-03-10,26083,22821,48904
2022-03-11,26376,23254,49630
2022-03-12,11118,10749,21867
2022-03-13,6623,6703,13326
2022-03-14,25697,22601,48298
2022-03-15,26428,23026,49454
2022-03-16,26145,22903,49048
2022-03-17,25912,22491,48403
2022-03-18,25920,22884,48804
2022-03-19,10341,9879,20220
2022-03-20,7257,7174,14431
2022-03-21,26269,22975,49244
2022-03-22,26786,23350,50136
2022-03-23,26952,23522,50474
2022-03-24,26922,23427,50349
2022-03-25,26719,23865,50584
2022-03-26,11092,10401,21493
2022-03-27,8131,7836,15967
2022-03-28,26921,23714,50635
2022-03-29,27871,23963,51834
2022-03-30,27417,23996,51413
2022-03-31,28010,24696,52706
2022-04-01,28600,25126,53726
2022-04-02,13833,13242,27075
2022-04-03,9741,9249,18990
2022-04-04,28578,25267,53845
2022-04-05,29601,26078,55679
2022-04-06,30590,26912,57502
2022-04-07,30569,27445,58014
2022-04-08,33266,29483,62749
2022-04-09,22351,21754,44105
2022-04-10,16930,15889,32819
2022-04-11,32437,28920,61357
2022-04-12,31154,27818,58972
2022-04-13,30112,26920,57032
2022-04-14,30240,27156,57396
2022-04-15,30987,27772,58759
2022-04-16,14679,13901,28580
2022-04-17,9493,9140,18633
2022-04-18,29389,25953,55342
2022-04-19,31025,27939,58964
2022-04-20,31575,28274,59849
2022-04-21,31274,27941,59215
2022-04-22,30519,27956,58475
2022-04-23,13647,13073,26720
2022-04-24,9010,9138,18148
2022-04-25,30509,27513,58022
2022-04-26,31538,28183,59721
2022-04-27,32404,28899,61303
2022-04-28,32411,29097,61508
2022-04-29,33271,29264,62535
2022-04-30,14288,14010,28298
2022-05-01,9626,9752,19378
2022-05-02,31985,29064,61049
2022-05-03,32982,29558,62540
2022-05-04,34069,30699,64768
2022-05-05,11672,11922,23594
2022-05-06,29465,26135,55600
2022-05-07,12407,12225,24632
2022-05-08,7871,7893,15764
2022-05-09,32222,29254,61476
2022-05-10,37094,32680,69774
2022-05-11,33191,30085,63276
2022-05-12,33152,30175,63327
2022-05-13,33643,30546,64189
2022-05-14,14642,14569,29211
2022-05-15,10314,10384,20698
2022-05-16,31710,28451,60161
2022-05-17,33094,29970,63064
2022-05-18,33333,29867,63200
2022-05-19,33149,29959,63108
2022-05-20,32992,29800,62792
2022-05-21,15191,14445,29636
2022-05-22,10033,10032,20065
2022-05-23,32625,28892,61517
2022-05-24,33025,29897,62922
2022-05-25,33299,29985,63284
2022-05-26,33503,29970,63473
2022-05-27,33530,29840,63370
2022-05-28,14526,14204,28730
2022-05-29,9111,9387,18498
2022-05-30,32204,29669,61873
2022-05-31,33980,30843,64823
2022-06-01,10362,10481,20843
2022-06-02,32144,29603,61747
2022-06-03,32065,29283,61348
2022-06-04,13053,13009,26062
2022-06-05,8826,9398,18224
2022-06-06,8682,9119,17801
2022-06-07,32394,29538,61932
2022-06-08,33115,30034,63149
2022-06-09,33303,30147,63450
2022-06-10,32784,29846,62630
2022-06-11,13668,13361,27029
2022-06-12,9142,9280,18422
2022-06-13,31288,28485,59773
2022-06-14,33166,30377,63543
2022-06-15,33668,30489,64157
2022-06-16,33674,30534,64208
2022-06-17,32991,29899,62890
2022-06-18,13344,13176,26520
2022-06-19,8377,8756,17133
2022-06-20,32205,29786,61991
2022-06-21,33767,30809,64576
2022-06-22,33973,31292,65265
2022-06-23,33370,30102,63472
2022-06-24,33257,30601,63858
2022-06-25,14087,13472,27559
2022-06-26,8505,8776,17281
2022-06-27,32621,29602,62223
2022-06-28,33182,30003,63185
2022-06-29,33370,30103,63473
2022-06-30,34300,30203,64503
2022-07-01,33670,30642,64312
2022-07-02,14826,14020,28846
2022-07-03,9461,9323,18784
2022-07-04,33108,30200,63308
2022-07-05,33935,30873,64808
2022-07-06,33799,30578,64377
2022-07-07,33469,30472,63941
2022-07-08,33486,30126,63612
2022-07-09,13661,13773,27434
2022-07-10,9544,10154,19698
2022-07-11,31663,28882,60545
2022-07-12,33742,30657,64399
2022-07-13,34017,30217,64234
2022-07-14,34092,31130,65222
2022-07-15,32967,30405,63372
2022-07-16,12905,13078,25983
2022-07-17,8480,8811,17291
2022-07-18,31913,29432,61345
2022-07-19,33032,30200,63232
2022-07-20,33088,30199,63287
2022-07-21,33329,29909,63238
2022-07-22,32013,29546,61559
2022-07-23,11747,11620,23367
2022-07-24,7995,8337,16332
2022-07-25,31756,28771,60527
2022-07-26,32442,29294,61736
2022-07-27,32504,29536,62040
2022-07-28,32223,29304,61527
2022-07-29,31296,28752,60048
2022-07-30,12782,12333,25115
2022-07-31,8229,8385,16614
2022-08-01,28260,28712,56972
2022-08-02,31067,28458,59525
2022-08-03,31836,28101,59937
2022-08-04,31456,28525,59981
2022-08-05,30999,28485,59484
2022-08-06,11745,11479,23224
2022-08-07,8394,8422,16816
2022-08-08,29684,26578,56262
2022-08-09,36403,16465,52868
2022-08-10,33055,29815,62870
2022-08-11,32238,29722,61960
2022-08-12,31735,29884,61619
2022-08-13,11552,11116,22668
2022-08-14,8980,9158,18138
2022-08-15,8792,8744,17536
2022-08-16,30830,28036,58866
2022-08-17,31999,29157,61156
2022-08-18,32452,29677,62129
2022-08-19,31799,28726,60525
2022-08-20,13671,13030,26701
2022-08-21,9266,9024,18290
2022-08-22,31370,28580,59950
2022-08-23,32407,29460,61867
2022-08-24,32557,29567,62124
2022-08-25,32684,29991,62675
2022-08-26,32654,29904,62558
2022-08-27,14642,14231,28873
2022-08-28,10259,10120,20379
2022-08-29,32720,29518,62238
2022-08-30,33834,29688,63522
2022-08-31,33474,30026,63500
2022-09-01,33687,30331,64018
2022-09-02,33546,30790,64336
2022-09-03,14499,13760,28259
2022-09-04,9041,8516,17557
2022-09-05,31674,27606,59280
2022-09-06,32125,30294,62419
2022-09-07,34345,31414,65759
2022-09-08,31660,28344,60004
2022-09-09,6282,5568,11850
2022-09-10,4491,3718,8209
2022-09-11,8417,8344,16761
2022-09-12,8563,8566,17129
2022-09-13,30051,27175,57226
2022-09-14,32989,29806,62795
2022-09-15,33329,30310,63639
2022-09-16,33487,30095,63582
2022-09-17,14933,14281,29214
2022-09-18,10395,9792,20187
2022-09-19,32754,29505,62259
2022-09-20,33540,30607,64147
2022-09-21,33707,30773,64480
2022-09-22,34022,30606,64628
2022-09-23,33693,31222,64915
2022-09-24,16369,14962,31331
2022-09-25,10639,10474,21113
2022-09-26,32574,29794,62368
2022-09-27,33510,30463,63973
2022-09-28,31102,30890,61992
2022-09-29,33754,30548,64302
2022-09-30,33453,30266,63719
2022-10-01,14019,13355,27374
2022-10-02,10685,10308,20993
2022-10-03,9336,8489,17825
2022-10-04,32765,29595,62360
2022-10-05,33692,30499,64191
2022-10-06,33848,30728,64576
2022-10-07,33922,30904,64826
2022-10-08,43868,31173,75041
2022-10-09,10544,9545,20089
2022-10-10,10115,9242,19357
2022-10-11,32721,29736,62457
2022-10-12,34411,30687,65098
2022-10-13,34162,30976,65138
2022-10-14,34071,30662,64733
2022-10-15,14537,13442,27979
2022-10-16,9662,9082,18744
2022-10-17,29687,29828,59515
2022-10-18,33394,30973,64367
2022-10-19,34099,30965,65064
2022-10-20,34003,30990,64993
2022-10-21,33956,30715,64671
2022-10-22,14870,13875,28745
2022-10-23,9862,9557,19419
2022-10-24,32449,29595,62044
2022-10-25,33350,30847,64197
2022-10-26,33889,30631,64520
2022-10-27,33950,31003,64953
2022-10-28,33599,30604,64203
2022-10-29,15310,13896,29206
2022-10-30,9524,9533,19057
2022-10-31,32449,29666,62115
2022-11-01,32924,30121,63045
2022-11-02,33016,30091,63107
2022-11-03,33485,30308,63793
2022-11-04,33519,30529,64048
2022-11-05,15221,14551,29772
2022-11-06,10959,10808,21767
2022-11-07,31946,29720,61666
2022-11-08,32104,31094,63198
2022-11-09,31788,31971,63759
2022-11-10,30778,32196,62974
2022-11-11,33046,31939,64985
2022-11-12,16598,15782,32380
2022-11-13,10676,11187,21863
2022-11-14,31096,28695,59791
2022-11-15,33558,31237,64795
2022-11-16,34223,31792,66015
2022-11-17,33598,31635,65233
2022-11-18,33784,31829,65613
2022-11-19,15874,16068,31942
2022-11-20,10742,11196,21938
2022-11-21,33763,31949,65712
2022-11-22,39431,32668,72099
2022-11-23,33949,31682,65631
2022-11-24,33655,31630,65285
2022-11-25,36200,31888,68088
2022-11-26,15308,15706,31014
2022-11-27,10645,11042,21687
2022-11-28,33195,30267,63462
2022-11-29,33948,31173,65121
2022-11-30,33732,30847,64579
2022-12-01,34339,31034,65373
2022-12-02,34165,31325,65490
2022-12-03,16185,15196,31381
2022-12-04,10798,10795,21593
2022-12-05,33344,30118,63462
2022-12-06,34192,30865,65057
2022-12-07,34631,31844,66475
2022-12-08,35261,32447,67708
2022-12-09,35004,32297,67301
2022-12-10,16593,16025,32618
2022-12-11,10937,11284,22221
2022-12-12,33819,30766,64585
2022-12-13,35151,32223,67374
2022-12-14,35675,32696,68371
2022-12-15,37004,33704,70708
2022-12-16,36466,33423,69889
2022-12-17,17650,17033,34683
2022-12-18,11374,11372,22746
2022-12-19,33920,31020,64940
2022-12-20,35249,33103,68352
2022-12-21,38927,35266,74193
2022-12-22,36817,33917,70734
2022-12-23,34821,31820,66641
2022-12-24,15426,15655,31081
2022-12-25,11892,12935,24827
2022-12-26,32286,29054,61340
2022-12-27,33339,30366,63705
2022-12-28,33924,30535,64459
2022-12-29,32901,29461,62362
2022-12-30,29821,26545,56366
2022-12-31,11316,10591,21907
2023-01-01,5680,5109,10789
2023-01-02,31642,28678,60320
2023-01-03,32414,29395,61809
2023-01-04,32753,30278,63031
2023-01-05,33685,30844,64529
2023-01-06,33200,30485,63685
2023-01-07,13518,12717,26235
2023-01-08,9113,9197,18310
2023-01-09,33082,30458,63540
2023-01-10,33839,31127,64966
2023-01-11,34101,31309,65410
2023-01-12,34421,31665,66086
2023-01-13,34363,30704,65067
2023-01-14,13962,12906,26868
2023-01-15,9350,8832,18182
2023-01-16,33855,30994,64849
2023-01-17,34290,31575,65865
2023-01-18,34615,31803,66418
2023-01-19,34268,31393,65661
2023-01-20,30858,27885,58743
2023-01-21,5084,4598,9682
2023-01-22,3612,3113,6725
2023-01-23,7800,7678,15478
2023-01-24,7669,7145,14814
2023-01-25,30614,27235,57849
2023-01-26,37316,32847,70163
2023-01-27,35177,31489,66666
2023-01-28,13733,12972,26705
2023-01-29,9403,9344,18747
2023-01-30,34024,30957,64981
2023-01-31,34219,31259,65478
2023-02-01,34082,31396,65478
2023-02-02,34390,31468,65858
2023-02-03,34357,31378,65735
2023-02-04,13483,13021,26504
2023-02-05,9229,9183,18412
2023-02-06,33526,30458,63984
2023-02-07,34328,31659,65987
2023-02-08,34299,31381,65680
2023-02-09,34172,31342,65514
2023-02-10,34277,31106,65383
2023-02-11,13392,13272,26664
2023-02-12,9426,9595,19021
2023-02-13,33493,30767,64260
2023-02-14,34776,31959,66735
2023-02-15,34405,31591,65996
2023-02-16,34171,31595,65766
2023-02-17,33557,30747,64304
2023-02-18,13296,13147,26443
2023-02-19,9366,9373,18739
2023-02-20,33090,30398,63488
2023-02-21,33952,31246,65198
2023-02-22,34158,31143,65301
2023-02-23,34148,31595,65743
2023-02-24,34110,31309,65419
2023-02-25,14870,14159,29029
2023-02-26,10893,11313,22206
2023-02-27,33896,31009,64905
2023-02-28,34973,31998,66971
2023-03-01,11353,10720,22073
2023-03-02,32774,29902,62676
2023-03-03,33716,30853,64569
2023-03-04,14539,13714,28253
2023-03-05,9894,10067,19961
2023-03-06,33661,30595,64256
2023-03-07,33962,30666,64628
2023-03-08,33960,30867,64827
2023-03-09,34276,31476,65752
2023-03-10,34243,31683,65926
2023-03-11,15239,14713,29952
2023-03-12,9287,8783,18070
2023-03-13,33011,29847,62858
2023-03-14,34177,30934,65111
2023-03-15,33593,30920,64513
2023-03-16,34133,31200,65333
2023-03-17,33903,30681,64584
2023-03-18,15051,14064,29115
2023-03-19,9923,10252,20175
2023-03-20,32662,29214,61876
2023-03-21,34313,31335,65648
2023-03-22,33959,30817,64776
2023-03-23,34403,31426,65829
2023-03-24,34552,31563,66115
2023-03-25,16377,15535,31912
2023-03-26,11610,11345,22955
2023-03-27,33797,30629,64426
2023-03-28,34834,31739,66573
2023-03-29,35335,32382,67717
2023-03-30,36136,33207,69343
2023-03-31,37880,34823,72703
2023-04-01,23476,22358,45834
2023-04-02,16968,17067,34035
2023-04-03,36611,33299,69910
2023-04-04,34876,31848,66724
2023-04-05,34477,30484,64961
2023-04-06,35049,31385,66434
2023-04-07,34940,31698,66638
2023-04-08,15970,15147,31117
2023-04-09,11249,10804,22053
2023-04-10,33213,30445,63658
2023-04-11,33243,30210,63453
2023-04-12,34357,31160,65517
2023-04-13,34131,31464,65595
2023-04-14,33077,30387,63464
2023-04-15,14001,13014,27015
2023-04-16,9623,9233,18856
2023-04-17,32190,29058,61248
2023-04-18,34491,30510,65001
2023-04-19,33949,31478,65427
2023-04-20,33437,30628,64065
2023-04-21,33281,30630,63911
2023-04-22,14207,13318,27525
2023-04-23,10168,9828,19996
2023-04-24,32759,30220,62979
2023-04-25,33429,30588,64017
2023-04-26,34735,31765,66500
2023-04-27,34482,31680,66162
2023-04-28,33797,31094,64891
2023-04-29,14051,13030,27081
2023-04-30,11331,10607,21938
2023-05-01,15107,12901,28008
2023-05-02,33593,30607,64200
2023-05-03,34211,31524,65735
2023-05-04,34142,30692,64834
2023-05-05,11062,10721,21783
2023-05-06,12120,11332,23452
2023-05-07,8983,9177,18160
2023-05-08,32231,30051,62282
2023-05-09,33396,31027,64423
2023-05-10,33938,31134,65072
2023-05-11,34838,31680,66518
2023-05-12,35294,31792,67086
2023-05-13,16039,14948,30987
2023-05-14,10904,10870,21774
2023-05-15,33701,30753,64454
2023-05-16,34227,31321,65548
2023-05-17,34780,31515,66295
2023-05-18,34143,31630,65773
2023-05-19,34684,31505,66189
2023-05-20,16920,15647,32567
2023-05-21,10731,10695,21426
2023-05-22,32342,29371,61713
2023-05-23,34687,31890,66577
2023-05-24,34501,31623,66124
2023-05-25,34165,31494,65659
2023-05-26,33053,30667,63720
2023-05-27,13558,12861,26419
2023-05-28,10776,10603,21379
2023-05-29,10587,10433,21020
2023-05-30,33428,30800,64228
2023-05-31,34435,31765,66200
2023-06-01,33782,31206,64988
2023-06-02,33660,31181,64841
2023-06-03,15306,14269,29575
2023-06-04,9871,10040,19911
2023-06-05,29547,26697,56244
2023-06-06,10422,10177,20599
2023-06-07,33445,30550,63995
2023-06-08,33736,31294,65030
2023-06-09,33948,31547,65495
2023-06-10,14763,14029,28792
2023-06-11,9691,9669,19360
2023-06-12,33112,30813,63925
2023-06-13,33884,31608,65492
2023-06-14,33959,31485,65444
2023-06-15,34244,31924,66168
2023-06-16,34323,31986,66309
2023-06-17,18540,16750,35290
2023-06-18,10338,10258,20596
2023-06-19,32440,29565,62005
2023-06-20,34484,31778,66262
2023-06-21,35226,31773,66999
2023-06-22,35455,33432,68887
2023-06-23,35318,32525,67843
2023-06-24,16954,15779,32733
2023-06-25,10490,10443,20933
2023-06-26,33780,30612,64392
2023-06-27,34846,32550,67396
2023-06-28,34422,32607,67029
2023-06-29,34667,31050,65717
2023-06-30,35261,32114,67375
