사용일자,6호선,합계
2021-03-20,10920,10920
2021-03-21,8405,8405
2021-03-22,8614,8614
2021-03-23,9148,9148
2021-03-24,9419,9419
2021-03-25,9269,9269
2021-03-26,11644,11644
2021-03-27,10415,10415
2021-03-28,7298,7298
2021-03-29,8774,8774
2021-03-30,8942,8942
2021-03-31,9387,9387
2021-04-01,9443,9443
2021-04-02,11216,11216
2021-04-03,9171,9171
2021-04-04,7986,7986
2021-04-05,8593,8593
2021-04-06,8844,8844
2021-04-07,9264,9264
2021-04-08,9334,9334
2021-04-09,11551,11551
2021-04-10,12035,12035
2021-04-11,8272,8272
2021-04-12,8181,8181
2021-04-13,8913,8913
2021-04-14,8976,8976
2021-04-15,9335,9335
2021-04-16,10384,10384
2021-04-17,11093,11093
2021-04-18,7810,7810
2021-04-19,8442,8442
2021-04-20,8911,8911
2021-04-21,9034,9034
2021-04-22,9130,9130
2021-04-23,11104,11104
2021-04-24,11581,11581
2021-04-25,8026,8026
2021-04-26,8780,8780
2021-04-27,8981,8981
2021-04-28,9091,9091
2021-04-29,9181,9181
2021-04-30,11249,11249
2021-05-01,10839,10839
2021-05-02,8254,8254
2021-05-03,8757,8757
2021-05-04,8979,8979
2021-05-05,9492,9492
2021-05-06,9245,9245
2021-05-07,10355,10355
2021-05-08,9635,9635
2021-05-09,8334,8334
2021-05-10,8687,8687
2021-05-11,9373,9373
2021-05-12,9683,9683
2021-05-13,10296,10296
2021-05-14,11506,11506
2021-05-15,11094,11094
2021-05-16,6175,6175
2021-05-17,8525,8525
2021-05-18,10345,10345
2021-05-19,9774,9774
2021-05-20,9142,9142
2021-05-21,10899,10899
2021-05-22,12697,12697
2021-05-23,8099,8099
2021-05-24,8799,8799
2021-05-25,8961,8961
2021-05-26,9291,9291
2021-05-27,8799,8799
2021-05-28,10513,10513
2021-05-29,11996,11996
2021-05-30,8733,8733
2021-05-31,8132,8132
2021-06-01,8465,8465
2021-06-02,8895,8895
2021-06-03,8251,8251
2021-06-04,11111,11111
2021-06-05,12202,12202
2021-06-06,8491,8491
2021-06-07,8171,8171
2021-06-08,8628,8628
2021-06-09,8984,8984
2021-06-10,8934,8934
2021-06-11,10669,10669
2021-06-12,12019,12019
2021-06-13,7738,7738
2021-06-14,8732,8732
2021-06-15,8895,8895
2021-06-16,9537,9537
2021-06-17,9792,9792
2021-06-18,11271,11271
2021-06-19,13152,13152
2021-06-20,8363,8363
2021-06-21,9551,9551
2021-06-22,9509,9509
2021-06-23,9730,9730
2021-06-24,9955,9955
2021-06-25,11981,11981
2021-06-26,12503,12503
2021-06-27,8735,8735
2021-06-28,8904,8904
2021-06-29,9301,9301
2021-06-30,9166,9166
2021-07-01,9385,9385
2021-07-02,11446,11446
2021-07-03,9872,9872
2021-07-04,6354,6354
2021-07-05,8448,8448
2021-07-06,8793,8793
2021-07-07,8220,8220
2021-07-08,8089,8089
2021-07-09,8870,8870
2021-07-10,7667,7667
2021-07-11,5441,5441
2021-07-12,6911,6911
2021-07-13,6983,6983
2021-07-14,7109,7109
2021-07-15,7017,7017
2021-07-16,7539,7539
2021-07-17,6755,6755
2021-07-18,5137,5137
2021-07-19,6685,6685
2021-07-20,7128,7128
2021-07-21,6973,6973
2021-07-22,7050,7050
2021-07-23,7621,7621
2021-07-24,6733,6733
2021-07-25,5006,5006
2021-07-26,6651,6651
2021-07-27,7003,7003
2021-07-28,7037,7037
2021-07-29,7137,7137
2021-07-30,7982,7982
2021-07-31,7109,7109
2021-08-01,5269,5269
2021-08-02,7022,7022
2021-08-03,7164,7164
2021-08-04,7102,7102
2021-08-05,7213,7213
2021-08-06,7856,7856
2021-08-07,7425,7425
2021-08-08,5361,5361
2021-08-09,7123,7123
2021-08-10,7091,7091
2021-08-11,7303,7303
2021-08-12,7410,7410
2021-08-13,8253,8253
2021-08-14,7809,7809
2021-08-15,6484,6484
2021-08-16,6214,6214
2021-08-17,7399,7399
2021-08-18,7479,7479
2021-08-19,7794,7794
2021-08-20,8442,8442
2021-08-21,6831,6831
2021-08-22,6539,6539
2021-08-23,7126,7126
2021-08-24,7173,7173
2021-08-25,7921,7921
2021-08-26,7910,7910
2021-08-27,8496,8496
2021-08-28,9132,9132
