사용일자,2호선,합계
2020-06-01,34295,34295
2020-06-02,34171,34171
2020-06-03,35402,35402
2020-06-04,35039,35039
2020-06-05,35840,35840
2020-06-06,14898,14898
2020-06-07,10439,10439
2020-06-08,33926,33926
2020-06-09,35241,35241
2020-06-10,35568,35568
2020-06-11,35706,35706
2020-06-12,36158,36158
2020-06-13,16053,16053
2020-06-14,10533,10533
2020-06-15,34996,34996
2020-06-16,35698,35698
2020-06-17,36323,36323
2020-06-18,35948,35948
2020-06-19,36618,36618
2020-06-20,17220,17220
2020-06-21,11087,11087
2020-06-22,33892,33892
2020-06-23,35820,35820
2020-06-24,35364,35364
2020-06-25,36134,36134
2020-06-26,37387,37387
2020-06-27,18072,18072
2020-06-28,11841,11841
2020-06-29,35557,35557
2020-06-30,35987,35987
2020-07-01,36773,36773
2020-07-02,37119,37119
2020-07-03,37542,37542
2020-07-04,17562,17562
2020-07-05,11880,11880
2020-07-06,36189,36189
2020-07-07,36645,36645
2020-07-08,37414,37414
2020-07-09,37484,37484
2020-07-10,37491,37491
2020-07-11,17789,17789
2020-07-12,12012,12012
2020-07-13,34301,34301
2020-07-14,37167,37167
2020-07-15,38142,38142
2020-07-16,37779,37779
2020-07-17,37874,37874
2020-07-18,17855,17855
2020-07-19,10094,10094
2020-07-20,35847,35847
2020-07-21,37195,37195
2020-07-22,37542,37542
2020-07-23,36822,36822
2020-07-24,37706,37706
2020-07-25,18544,18544
2020-07-26,11929,11929
2020-07-27,35998,35998
2020-07-28,36789,36789
2020-07-29,36038,36038
2020-07-30,36770,36770
2020-07-31,37156,37156
2020-08-01,14413,14413
2020-08-02,9490,9490
2020-08-03,31151,31151
2020-08-04,32838,32838
2020-08-05,33238,33238
2020-08-06,36371,36371
2020-08-07,37030,37030
2020-08-08,16941,16941
2020-08-09,9519,9519
2020-08-10,34651,34651
2020-08-11,36440,36440
2020-08-12,36786,36786
2020-08-13,36058,36058
2020-08-14,35834,35834
2020-08-15,13471,13471
2020-08-16,11333,11333
2020-08-17,16899,16899
2020-08-18,34068,34068
2020-08-19,33414,33414
2020-08-20,32954,32954
2020-08-21,32531,32531
2020-08-22,11307,11307
2020-08-23,7484,7484
2020-08-24,31547,31547
2020-08-25,31654,31654
2020-08-26,31508,31508
2020-08-27,30077,30077
2020-08-28,31299,31299
2020-08-29,10291,10291
2020-08-30,5927,5927
2020-08-31,29426,29426
2020-09-01,29553,29553
2020-09-02,28954,28954
2020-09-03,29226,29226
2020-09-04,29947,29947
2020-09-05,10272,10272
2020-09-06,6285,6285
2020-09-07,29455,29455
2020-09-08,31270,31270
2020-09-09,30625,30625
2020-09-10,31183,31183
2020-09-11,30854,30854
2020-09-12,11411,11411
2020-09-13,7725,7725
2020-09-14,31902,31902
2020-09-15,33332,33332
2020-09-16,33312,33312
2020-09-17,33931,33931
2020-09-18,34434,34434
2020-09-19,15164,15164
2020-09-20,9722,9722
2020-09-21,33993,33993
2020-09-22,34871,34871
2020-09-23,35152,35152
2020-09-24,35185,35185
2020-09-25,36418,36418
2020-09-26,16078,16078
2020-09-27,10065,10065
2020-09-28,34420,34420
2020-09-29,32967,32967
2020-09-30,7561,7561
2020-10-01,4684,4684
2020-10-02,7932,7932
2020-10-03,10578,10578
2020-10-04,9486,9486
2020-10-05,33957,33957
2020-10-06,35260,35260
2020-10-07,35807,35807
2020-10-08,37517,37517
2020-10-09,16032,16032
2020-10-10,15565,15565
2020-10-11,10104,10104
2020-10-12,34804,34804
2020-10-13,36490,36490
2020-10-14,36633,36633
2020-10-15,36831,36831
2020-10-16,37454,37454
2020-10-17,17868,17868
2020-10-18,11448,11448
2020-10-19,36041,36041
2020-10-20,36865,36865
2020-10-21,37355,37355
2020-10-22,37614,37614
2020-10-23,38038,38038
2020-10-24,17980,17980
2020-10-25,11469,11469
2020-10-26,36315,36315
2020-10-27,37274,37274
2020-10-28,37385,37385
2020-10-29,37488,37488
2020-10-30,38346,38346
2020-10-31,18781,18781
2020-11-01,10851,10851
2020-11-02,36670,36670
2020-11-03,37056,37056
2020-11-04,37634,37634
2020-11-05,37761,37761
2020-11-06,38458,38458
2020-11-07,18575,18575
2020-11-08,12707,12707
2020-11-09,36101,36101
2020-11-10,37678,37678
2020-11-11,38603,38603
2020-11-12,37618,37618
2020-11-13,38443,38443
2020-11-14,18636,18636
2020-11-15,12638,12638
2020-11-16,36830,36830
2020-11-17,37281,37281
2020-11-18,37651,37651
2020-11-19,36913,36913
2020-11-20,37710,37710
2020-11-21,17045,17045
2020-11-22,10501,10501
2020-11-23,35805,35805
2020-11-24,35052,35052
2020-11-25,35634,35634
2020-11-26,34650,34650
2020-11-27,33820,33820
2020-11-28,12001,12001
2020-11-29,7636,7636
2020-11-30,33350,33350
2020-12-01,33371,33371
2020-12-02,34127,34127
2020-12-03,33829,33829
2020-12-04,33615,33615
2020-12-05,11331,11331
2020-12-06,7381,7381
2020-12-07,32647,32647
2020-12-08,32067,32067
2020-12-09,32258,32258
2020-12-10,31991,31991
2020-12-11,31543,31543
2020-12-12,10248,10248
2020-12-13,5435,5435
2020-12-14,29613,29613
2020-12-15,29913,29913
2020-12-16,30020,30020
2020-12-17,29830,29830
2020-12-18,30175,30175
2020-12-19,9662,9662
2020-12-20,5984,5984
2020-12-21,29985,29985
2020-12-22,30372,30372
