사용일자,2호선,3호선,합계
2021-05-22,11050,5880,16930
2021-05-23,6647,2848,9495
2021-05-24,21267,10844,32111
2021-05-25,21890,11099,32989
2021-05-26,22245,11042,33287
2021-05-27,21526,10974,32500
2021-05-28,22341,11335,33676
2021-05-29,10407,5570,15977
2021-05-30,6625,2873,9498
2021-05-31,21026,10586,31612
2021-06-01,21649,11009,32658
2021-06-02,22134,11235,33369
2021-06-03,20946,10553,31499
2021-06-04,22395,11452,33847
2021-06-05,10703,5909,16612
2021-06-06,6535,2826,9361
2021-06-07,20432,10356,30788
2021-06-08,21406,10820,32226
2021-06-09,21584,10863,32447
2021-06-10,20963,10498,31461
2021-06-11,21450,11014,32464
2021-06-12,10473,5628,16101
2021-06-13,6590,2752,9342
2021-06-14,21051,10592,31643
2021-06-15,21637,10802,32439
2021-06-16,21900,11186,33086
2021-06-17,22002,10881,32883
2021-06-18,22823,11441,34264
2021-06-19,11415,6131,17546
2021-06-20,6976,2945,9921
2021-06-21,22454,11181,33635
2021-06-22,22391,11210,33601
2021-06-23,22704,11254,33958
2021-06-24,22945,11496,34441
2021-06-25,24202,11960,36162
2021-06-26,11370,5666,17036
2021-06-27,7323,3071,10394
2021-06-28,21744,11038,32782
2021-06-29,22524,11171,33695
2021-06-30,22674,11411,34085
2021-07-01,22951,11321,34272
2021-07-02,23931,11801,35732
2021-07-03,10338,6088,16426
2021-07-04,5993,2378,8371
2021-07-05,22105,10868,32973
2021-07-06,22461,11181,33642
2021-07-07,21920,10664,32584
2021-07-08,21064,10422,31486
2021-07-09,20902,10284,31186
2021-07-10,7373,3939,11312
2021-07-11,5010,2055,7065
2021-07-12,18491,9313,27804
2021-07-13,18153,9196,27349
2021-07-14,18183,9162,27345
2021-07-15,17924,8893,26817
2021-07-16,17479,9133,26612
2021-07-17,6625,3516,10141
2021-07-18,3870,1644,5514
2021-07-19,17726,9019,26745
2021-07-20,18310,9346,27656
2021-07-21,18005,9194,27199
2021-07-22,17824,9148,26972
2021-07-23,18150,9234,27384
2021-07-24,6481,3622,10103
2021-07-25,3965,1806,5771
2021-07-26,18203,9134,27337
2021-07-27,18237,9237,27474
2021-07-28,18063,9120,27183
2021-07-29,17904,9022,26926
2021-07-30,18100,9303,27403
2021-07-31,6366,3448,9814
2021-08-01,4004,1735,5739
2021-08-02,16725,7608,24333
2021-08-03,16732,7841,24573
2021-08-04,17520,8269,25789
2021-08-05,18182,9213,27395
2021-08-06,18005,9095,27100
2021-08-07,7149,3852,11001
2021-08-08,4310,1910,6220
2021-08-09,18593,9339,27932
2021-08-10,18925,9729,28654
2021-08-11,18979,9539,28518
2021-08-12,18617,9279,27896
2021-08-13,18402,9184,27586
2021-08-14,7344,3958,11302
2021-08-15,5252,2332,7584
2021-08-16,7005,4125,11130
2021-08-17,18797,9360,28157
2021-08-18,19055,9489,28544
2021-08-19,19162,9530,28692
2021-08-20,18975,9466,28441
2021-08-21,6979,3750,10729
2021-08-22,5408,2264,7672
2021-08-23,18857,9608,28465
2021-08-24,18869,9503,28372
2021-08-25,19915,9742,29657
2021-08-26,19410,9654,29064
2021-08-27,19028,9445,28473
2021-08-28,8310,4457,12767
2021-08-29,5459,2372,7831
2021-08-30,19549,9777,29326
2021-08-31,19275,9639,28914
2021-09-01,19707,9731,29438
2021-09-02,19414,9643,29057
2021-09-03,19961,9946,29907
2021-09-04,8679,4680,13359
2021-09-05,5774,2479,8253
2021-09-06,19291,9610,28901
2021-09-07,19057,9468,28525
2021-09-08,20102,10034,30136
2021-09-09,19523,9632,29155
2021-09-10,19953,9910,29863
2021-09-11,9292,4926,14218
2021-09-12,6188,2558,8746
2021-09-13,19667,9953,29620
2021-09-14,20106,10063,30169
2021-09-15,20550,10170,30720
2021-09-16,20001,10107,30108
2021-09-17,19739,9857,29596
2021-09-18,7439,4115,11554
2021-09-19,5283,2184,7467
2021-09-20,3472,1583,5055
2021-09-21,2504,1192,3696
2021-09-22,4772,2333,7105
2021-09-23,17981,9147,27128
2021-09-24,19773,10093,29866
2021-09-25,8748,4673,13421
2021-09-26,5747,2474,8221
2021-09-27,19739,9896,29635
2021-09-28,19862,9873,29735
2021-09-29,19945,9972,29917
2021-09-30,20103,10099,30202
2021-10-01,20761,10366,31127
2021-10-02,9235,4997,14232
2021-10-03,6839,3037,9876
2021-10-04,6943,3904,10847
2021-10-05,19920,10088,30008
2021-10-06,20597,10289,30886
2021-10-07,20216,10105,30321
2021-10-08,20440,10157,30597
2021-10-09,8921,4603,13524
2021-10-10,6474,2732,9206
2021-10-11,7719,4189,11908
2021-10-12,20289,10255,30544
2021-10-13,20771,10332,31103
2021-10-14,20287,10248,30535
2021-10-15,20883,10592,31475
2021-10-16,9682,5143,14825
2021-10-17,6007,2627,8634
2021-10-18,20352,10021,30373
2021-10-19,20403,10227,30630
2021-10-20,21763,10754,32517
2021-10-21,21255,10439,31694
2021-10-22,21226,10948,32174
2021-10-23,10265,5561,15826
2021-10-24,6916,2985,9901
2021-10-25,20944,10428,31372
2021-10-26,21298,10732,32030
2021-10-27,21894,10886,32780
2021-10-28,21507,10721,32228
2021-10-29,22291,11342,33633
2021-10-30,11035,5946,16981
2021-10-31,7614,3219,10833
2021-11-01,21600,10495,32095
2021-11-02,22053,10848,32901
2021-11-03,22556,10956,33512
2021-11-04,22616,11010,33626
2021-11-05,23584,11854,35438
2021-11-06,11787,6225,18012
2021-11-07,7688,3200,10888
2021-11-08,21206,10650,31856
2021-11-09,22133,10892,33025
2021-11-10,23115,11545,34660
2021-11-11,22946,11458,34404
2021-11-12,24040,11924,35964
2021-11-13,15088,6677,21765
2021-11-14,7762,3209,10971
2021-11-15,21835,10871,32706
2021-11-16,22601,11433,34034
2021-11-17,23250,11586,34836
2021-11-18,22892,11057,33949
2021-11-19,23862,11935,35797
2021-11-20,12099,6076,18175
2021-11-21,8068,3208,11276
2021-11-22,21992,10966,32958
2021-11-23,22649,11238,33887
2021-11-24,23166,11375,34541
2021-11-25,23005,11384,34389
2021-11-26,24107,11978,36085
2021-11-27,11877,5794,17671
2021-11-28,7817,3076,10893
2021-11-29,21901,10815,32716
2021-11-30,21837,11011,32848
2021-12-01,22642,11032,33674
2021-12-02,22441,10968,33409
2021-12-03,23692,11710,35402
2021-12-04,10831,5467,16298
2021-12-05,7179,2954,10133
2021-12-06,21246,10576,31822
2021-12-07,22141,10838,32979
2021-12-08,22058,10753,32811
2021-12-09,21905,10775,32680
2021-12-10,22408,11128,33536
2021-12-11,10463,5224,15687
2021-12-12,7170,2898,10068
2021-12-13,20895,10378,31273
2021-12-14,21731,10660,32391
2021-12-15,21946,10652,32598
2021-12-16,22079,10661,32740
2021-12-17,22476,11005,33481
2021-12-18,9747,4820,14567
2021-12-19,7346,2946,10292
2021-12-20,21368,10611,31979
2021-12-21,22307,10707,33014
2021-12-22,22755,11048,33803
2021-12-23,22663,11115,33778
2021-12-24,22689,11070,33759
2021-12-25,10889,4848,15737
2021-12-26,6653,2674,9327
2021-12-27,20080,10032,30112
2021-12-28,21548,10599,32147
2021-12-29,21885,10949,32834
2021-12-30,21594,10520,32114
2021-12-31,19446,9790,29236
2022-01-01,5290,2163,7453
2022-01-02,6183,2382,8565
2022-01-03,21158,10299,31457
2022-01-04,21874,10496,32370
2022-01-05,22245,10601,32846
2022-01-06,21925,10701,32626
2022-01-07,21980,10954,32934
2022-01-08,9819,4880,14699
2022-01-09,6971,2812,9783
2022-01-10,21833,10565,32398
2022-01-11,22165,10879,33044
2022-01-12,22200,10942,33142
2022-01-13,22352,10826,33178
2022-01-14,22689,11099,33788
2022-01-15,10075,5130,15205
2022-01-16,7333,2919,10252
2022-01-17,21977,10772,32749
2022-01-18,22339,10936,33275
2022-01-19,23256,11277,34533
2022-01-20,22762,11230,33992
2022-01-21,22942,11290,34232
2022-01-22,10307,5258,15565
2022-01-23,7098,2743,9841
2022-01-24,21988,10694,32682
2022-01-25,22384,11182,33566
2022-01-26,22454,10948,33402
2022-01-27,21941,10698,32639
2022-01-28,20681,10284,30965
2022-01-29,7155,3596,10751
2022-01-30,5802,2206,8008
2022-01-31,3165,1461,4626
2022-02-01,2514,1083,3597
2022-02-02,4419,2043,6462
2022-02-03,18737,9366,28103
2022-02-04,20000,9876,29876
2022-02-05,8394,4255,12649
2022-02-06,6047,2393,8440
2022-02-07,20454,10056,30510
2022-02-08,20651,10095,30746
2022-02-09,20907,10289,31196
2022-02-10,20503,10102,30605
2022-02-11,20617,10351,30968
2022-02-12,9066,4626,13692
2022-02-13,6524,2458,8982
2022-02-14,20494,9959,30453
2022-02-15,20331,10098,30429
2022-02-16,20329,9924,30253
2022-02-17,19960,9595,29555
2022-02-18,20103,9836,29939
2022-02-19,8758,4588,13346
2022-02-20,6362,2553,8915
2022-02-21,19800,9806,29606
2022-02-22,19772,9689,29461
2022-02-23,20086,9704,29790
2022-02-24,19682,9520,29202
2022-02-25,20221,9830,30051
2022-02-26,8175,4325,12500
2022-02-27,6568,2673,9241
2022-02-28,18524,9115,27639
2022-03-01,6227,3227,9454
2022-03-02,19486,9602,29088
2022-03-03,19285,9408,28693
2022-03-04,19781,9658,29439
2022-03-05,8887,4466,13353
2022-03-06,6112,2248,8360
2022-03-07,19096,9322,28418
2022-03-08,20182,9921,30103
2022-03-09,6838,3537,10375
2022-03-10,19140,9134,28274
2022-03-11,19913,9861,29774
2022-03-12,9191,4541,13732
2022-03-13,5653,2134,7787
2022-03-14,18315,9055,27370
2022-03-15,18661,9220,27881
2022-03-16,19196,9403,28599
2022-03-17,18570,9045,27615
2022-03-18,19677,9603,29280
2022-03-19,8634,4223,12857
2022-03-20,6319,2600,8919
2022-03-21,19052,9152,28204
2022-03-22,19004,9245,28249
2022-03-23,19472,9349,28821
2022-03-24,19856,9691,29547
2022-03-25,20409,9821,30230
2022-03-26,9547,4617,14164
2022-03-27,6849,2681,9530
2022-03-28,19824,9469,29293
2022-03-29,20364,9808,30172
2022-03-30,20483,9710,30193
2022-03-31,20253,9810,30063
2022-04-01,22050,10645,32695
2022-04-02,10637,5320,15957
2022-04-03,7015,2837,9852
2022-04-04,20378,9848,30226
2022-04-05,20909,10011,30920
2022-04-06,21608,10227,31835
2022-04-07,21311,10196,31507
2022-04-08,22557,10919,33476
2022-04-09,11432,5606,17038
2022-04-10,8002,3060,11062
2022-04-11,21438,10346,31784
2022-04-12,21689,10542,32231
2022-04-13,22207,10579,32786
2022-04-14,22314,10551,32865
2022-04-15,23799,11645,35444
2022-04-16,11802,5821,17623
2022-04-17,8673,3329,12002
2022-04-18,21740,10441,32181
2022-04-19,22602,10819,33421
2022-04-20,23281,11162,34443
2022-04-21,21736,9703,31439
2022-04-22,24013,10884,34897
2022-04-23,12946,6446,19392
2022-04-24,8564,3426,11990
2022-04-25,22558,10638,33196
2022-04-26,23692,11209,34901
2022-04-27,24866,11724,36590
2022-04-28,24526,11633,36159
2022-04-29,26665,12699,39364
2022-04-30,15600,7480,23080
2022-05-01,9993,3908,13901
2022-05-02,23660,11219,34879
2022-05-03,24590,11532,36122
2022-05-04,27291,13040,40331
2022-05-05,10798,5307,16105
2022-05-06,23426,11160,34586
2022-05-07,11975,5785,17760
2022-05-08,7233,2895,10128
2022-05-09,23723,11319,35042
2022-05-10,24337,11711,36048
2022-05-11,25244,12067,37311
2022-05-12,25054,11820,36874
2022-05-13,27323,12952,40275
2022-05-14,14912,7452,22364
2022-05-15,9994,4141,14135
2022-05-16,24159,11529,35688
2022-05-17,24910,11812,36722
2022-05-18,25128,11870,36998
2022-05-19,24560,11726,36286
2022-05-20,26942,13004,39946
2022-05-21,14932,7448,22380
2022-05-22,9685,3832,13517
2022-05-23,23712,11394,35106
2022-05-24,24516,12001,36517
2022-05-25,25153,11706,36859
2022-05-26,25529,11938,37467
2022-05-27,27083,13034,40117
2022-05-28,14358,7248,21606
2022-05-29,9141,3741,12882
2022-05-30,23720,11245,34965
2022-05-31,26167,12869,39036
2022-06-01,9312,4827,14139
2022-06-02,24206,11460,35666
2022-06-03,25645,12424,38069
2022-06-04,12949,6546,19495
2022-06-05,10584,4296,14880
2022-06-06,7093,3636,10729
2022-06-07,24243,11428,35671
2022-06-08,25327,11776,37103
2022-06-09,25589,12104,37693
2022-06-10,26694,12697,39391
2022-06-11,13283,6637,19920
2022-06-12,8988,3523,12511
2022-06-13,24462,11340,35802
2022-06-14,24719,11510,36229
2022-06-15,25303,12207,37510
2022-06-16,25433,12006,37439
2022-06-17,27081,12884,39965
2022-06-18,13606,6490,20096
2022-06-19,9100,3572,12672
2022-06-20,24619,11577,36196
2022-06-21,25668,11766,37434
2022-06-22,26265,12344,38609
2022-06-23,24837,11475,36312
2022-06-24,27119,12701,39820
2022-06-25,13647,6724,20371
2022-06-26,8771,3469,12240
2022-06-27,24403,11184,35587
2022-06-28,24909,11258,36167
2022-06-29,25146,11650,36796
2022-06-30,24602,11666,36268
2022-07-01,26330,12463,38793
2022-07-02,13449,6776,20225
2022-07-03,9272,3590,12862
2022-07-04,24920,11542,36462
2022-07-05,25413,11616,37029
2022-07-06,25795,11951,37746
2022-07-07,25210,11569,36779
2022-07-08,26494,12130,38624
2022-07-09,12351,5834,18185
2022-07-10,8849,3351,12200
2022-07-11,24503,11143,35646
2022-07-12,25182,11617,36799
2022-07-13,24691,11506,36197
2022-07-14,26070,11930,38000
2022-07-15,26921,12441,39362
2022-07-16,12818,6146,18964
2022-07-17,9044,3505,12549
2022-07-18,24578,11223,35801
2022-07-19,25190,11625,36815
2022-07-20,25872,11813,37685
2022-07-21,25421,11742,37163
2022-07-22,25744,11978,37722
2022-07-23,11441,5403,16844
2022-07-24,8795,3325,12120
2022-07-25,24678,11155,35833
2022-07-26,25032,11433,36465
2022-07-27,25558,11588,37146
2022-07-28,25036,11128,36164
2022-07-29,25754,11712,37466
2022-07-30,10913,5055,15968
2022-07-31,8359,3073,11432
2022-08-01,22902,9645,32547
2022-08-02,23049,9553,32602
2022-08-03,23705,10169,33874
2022-08-04,24341,10835,35176
2022-08-05,24510,11444,35954
2022-08-06,10198,4748,14946
2022-08-07,8246,2955,11201
2022-08-08,23028,10650,33678
2022-08-09,21800,10244,32044
2022-08-10,24425,11171,35596
2022-08-11,24061,11128,35189
2022-08-12,24610,11563,36173
2022-08-13,9974,4679,14653
2022-08-14,9312,3618,12930
2022-08-15,7045,3266,10311
2022-08-16,23540,10858,34398
2022-08-17,24723,11210,35933
2022-08-18,24792,11246,36038
2022-08-19,24827,11544,36371
2022-08-20,11689,5633,17322
2022-08-21,8738,3371,12109
2022-08-22,23944,10895,34839
2022-08-23,24798,11234,36032
2022-08-24,25399,11315,36714
2022-08-25,25173,11279,36452
2022-08-26,26183,11963,38146
2022-08-27,12398,6282,18680
2022-08-28,9501,3607,13108
2022-08-29,24370,11243,35613
2022-08-30,24575,11363,35938
2022-08-31,25600,11720,37320
2022-09-01,26489,11990,38479
2022-09-02,27179,12504,39683
2022-09-03,13473,6224,19697
2022-09-04,8422,3087,11509
2022-09-05,23368,10845,34213
2022-09-06,23808,11091,34899
2022-09-07,26438,12120,38558
2022-09-08,24485,11313,35798
2022-09-09,6411,2632,9043
2022-09-10,4956,2033,6989
2022-09-11,8571,3423,11994
2022-09-12,6836,2988,9824
2022-09-13,22800,10553,33353
2022-09-14,25475,11767,37242
2022-09-15,25963,11666,37629
2022-09-16,27734,12190,39924
2022-09-17,14048,6589,20637
2022-09-18,9986,3781,13767
2022-09-19,25144,11531,36675
2022-09-20,25630,11619,37249
2022-09-21,26297,12014,38311
2022-09-22,25757,11945,37702
2022-09-23,27706,12684,40390
2022-09-24,14606,7106,21712
2022-09-25,10848,4123,14971
2022-09-26,24674,11340,36014
2022-09-27,25581,11597,37178
2022-09-28,26204,11990,38194
2022-09-29,26021,11846,37867
2022-09-30,27299,12797,40096
2022-10-01,13810,6860,20670
2022-10-02,11439,4594,16033
2022-10-03,7352,3461,10813
2022-10-04,25146,11549,36695
2022-10-05,26195,11946,38141
2022-10-06,26001,12010,38011
2022-10-07,27926,12928,40854
2022-10-08,14767,7015,21782
2022-10-09,11299,4647,15946
2022-10-10,8453,3851,12304
2022-10-11,25786,11680,37466
2022-10-12,27246,12265,39511
2022-10-13,26956,12096,39052
2022-10-14,28342,13010,41352
2022-10-15,14059,6882,20941
2022-10-16,10351,3912,14263
2022-10-17,25929,11905,37834
2022-10-18,26339,11893,38232
2022-10-19,26496,12608,39104
2022-10-20,26915,12185,39100
2022-10-21,27599,12855,40454
2022-10-22,14749,7837,22586
2022-10-23,9968,4199,14167
2022-10-24,24711,11581,36292
2022-10-25,25422,12083,37505
2022-10-26,26759,12400,39159
2022-10-27,26410,12481,38891
2022-10-28,27314,13350,40664
2022-10-29,14842,8311,23153
2022-10-30,10892,4226,15118
2022-10-31,25491,11646,37137
2022-11-01,26069,11617,37686
2022-11-02,26653,12089,38742
2022-11-03,26476,11897,38373
2022-11-04,27690,12837,40527
2022-11-05,13987,6765,20752
2022-11-06,10602,4362,14964
2022-11-07,25723,11494,37217
2022-11-08,26051,12007,38058
2022-11-09,26868,12358,39226
2022-11-10,26693,12428,39121
2022-11-11,27717,13188,40905
2022-11-12,15137,7572,22709
2022-11-13,10077,4011,14088
2022-11-14,25213,11660,36873
2022-11-15,25968,11712,37680
2022-11-16,26519,11736,38255
2022-11-17,25897,11950,37847
2022-11-18,27418,12628,40046
2022-11-19,14930,7242,22172
2022-11-20,10897,4192,15089
2022-11-21,25114,11620,36734
2022-11-22,25920,11716,37636
2022-11-23,26622,12102,38724
2022-11-24,26262,12041,38303
2022-11-25,27789,12817,40606
2022-11-26,14647,6913,21560
2022-11-27,10486,3726,14212
2022-11-28,24617,11205,35822
2022-11-29,25969,11907,37876
2022-11-30,26197,13340,39537
2022-12-01,25500,11662,37162
2022-12-02,27157,12678,39835
2022-12-03,13805,6463,20268
2022-12-04,9945,3746,13691
2022-12-05,24996,11711,36707
2022-12-06,25991,12149,38140
2022-12-07,26717,12262,38979
2022-12-08,27122,12438,39560
2022-12-09,28738,13020,41758
2022-12-10,14645,7102,21747
2022-12-11,10690,4079,14769
2022-12-12,26197,11883,38080
2022-12-13,26942,12470,39412
2022-12-14,26778,12411,39189
2022-12-15,27356,12931,40287
2022-12-16,27951,13411,41362
2022-12-17,15584,7207,22791
2022-12-18,10442,3873,14315
2022-12-19,25784,11833,37617
2022-12-20,27284,12659,39943
2022-12-21,28977,13475,42452
2022-12-22,28365,13214,41579
2022-12-23,28309,10218,38527
2022-12-24,14150,6246,20396
2022-12-25,13846,4953,18799
2022-12-26,25204,11822,37026
2022-12-27,26678,12067,38745
2022-12-28,27262,12543,39805
2022-12-29,27442,12354,39796
2022-12-30,25982,12111,38093
2022-12-31,11679,5202,16881
2023-01-01,9216,3189,12405
2023-01-02,24802,11328,36130
2023-01-03,26345,11660,38005
2023-01-04,26877,12110,38987
2023-01-05,26449,12098,38547
2023-01-06,27143,12916,40059
2023-01-07,12642,6133,18775
2023-01-08,9891,3732,13623
2023-01-09,26007,11938,37945
2023-01-10,26607,12349,38956
2023-01-11,26894,12520,39414
2023-01-12,27125,12625,39750
2023-01-13,28072,13435,41507
2023-01-14,12512,6422,18934
2023-01-15,9702,3948,13650
2023-01-16,25668,12310,37978
2023-01-17,26329,12495,38824
2023-01-18,26891,12884,39775
2023-01-19,26167,12594,38761
2023-01-20,24219,11742,35961
2023-01-21,5654,2581,8235
2023-01-22,5489,2129,7618
2023-01-23,6322,2897,9219
2023-01-24,5549,2559,8108
2023-01-25,23051,10930,33981
2023-01-26,26846,12914,39760
2023-01-27,27649,13530,41179
2023-01-28,12504,6517,19021
2023-01-29,10046,4091,14137
2023-01-30,26140,12594,38734
2023-01-31,26063,12493,38556
2023-02-01,26799,12750,39549
2023-02-02,26616,12716,39332
2023-02-03,27925,13550,41475
2023-02-04,12448,6995,19443
2023-02-05,9861,4032,13893
2023-02-06,25643,12235,37878
2023-02-07,25865,12424,38289
2023-02-08,26915,12989,39904
2023-02-09,26801,12999,39800
2023-02-10,27737,13757,41494
2023-02-11,13329,7061,20390
2023-02-12,10105,4277,14382
2023-02-13,25575,12443,38018
2023-02-14,26589,12820,39409
2023-02-15,26950,13265,40215
2023-02-16,26902,13028,39930
2023-02-17,28123,13709,41832
2023-02-18,12666,6864,19530
2023-02-19,10168,4502,14670
2023-02-20,25398,12595,37993
2023-02-21,25887,12744,38631
2023-02-22,26665,13005,39670
2023-02-23,26970,13250,40220
2023-02-24,28095,13592,41687
2023-02-25,13447,7256,20703
2023-02-26,10425,4551,14976
2023-02-27,25839,12522,38361
2023-02-28,27921,13846,41767
2023-03-01,9609,5029,14638
2023-03-02,25625,12273,37898
2023-03-03,27621,13167,40788
2023-03-04,12796,6841,19637
2023-03-05,10017,4147,14164
2023-03-06,25704,12280,37984
2023-03-07,26285,12747,39032
2023-03-08,27267,12743,40010
2023-03-09,27046,12827,39873
2023-03-10,28508,13669,42177
2023-03-11,14392,7210,21602
2023-03-12,9795,4066,13861
2023-03-13,25693,12499,38192
2023-03-14,26316,12714,39030
2023-03-15,27046,13009,40055
2023-03-16,27199,13057,40256
2023-03-17,28605,13679,42284
2023-03-18,14857,7764,22621
2023-03-19,11503,4733,16236
2023-03-20,26074,12656,38730
2023-03-21,26605,12815,39420
2023-03-22,26871,13063,39934
2023-03-23,27569,13252,40821
2023-03-24,28384,13781,42165
2023-03-25,15248,8179,23427
2023-03-26,11322,4867,16189
2023-03-27,26324,12968,39292
2023-03-28,27063,12777,39840
2023-03-29,27460,13055,40515
2023-03-30,27502,13296,40798
2023-03-31,29303,14153,43456
2023-04-01,14253,7241,21494
2023-04-02,11481,4689,16170
2023-04-03,26666,12823,39489
2023-04-04,26929,12891,39820
2023-04-05,27231,12970,40201
2023-04-06,27786,13567,41353
2023-04-07,29319,14281,43600
2023-04-08,14795,7583,22378
2023-04-09,11928,5164,17092
2023-04-10,26541,12696,39237
2023-04-11,26371,12478,38849
2023-04-12,28129,13595,41724
2023-04-13,27654,13360,41014
2023-04-14,28441,13659,42100
2023-04-15,14152,7225,21377
2023-04-16,10774,4699,15473
2023-04-17,26301,12834,39135
2023-04-18,26195,12761,38956
2023-04-19,27692,13517,41209
2023-04-20,26820,12970,39790
2023-04-21,28567,13990,42557
2023-04-22,15010,7369,22379
2023-04-23,10798,4506,15304
2023-04-24,25712,12252,37964
2023-04-25,26239,12708,38947
2023-04-26,27676,13367,41043
2023-04-27,28403,13669,42072
2023-04-28,30362,14740,45102
2023-04-29,13980,6862,20842
2023-04-30,13894,5900,19794
2023-05-01,12704,6979,19683
2023-05-02,27120,13082,40202
2023-05-03,27944,13077,41021
2023-05-04,27676,12832,40508
2023-05-05,9569,4904,14473
2023-05-06,11192,5748,16940
2023-05-07,10307,4363,14670
2023-05-08,24462,12394,36856
2023-05-09,26801,13312,40113
2023-05-10,27723,13280,41003
2023-05-11,27411,13290,40701
2023-05-12,29067,14483,43550
2023-05-13,15718,8212,23930
2023-05-14,11816,5025,16841
2023-05-15,26098,12793,38891
2023-05-16,27449,13362,40811
2023-05-17,28494,13763,42257
2023-05-18,27395,13292,40687
2023-05-19,29590,14610,44200
2023-05-20,17632,9730,27362
2023-05-21,11809,5513,17322
2023-05-22,26345,12772,39117
2023-05-23,26952,13068,40020
2023-05-24,27968,13463,41431
2023-05-25,27240,13317,40557
2023-05-26,28971,14070,43041
2023-05-27,11903,6349,18252
2023-05-28,11243,5172,16415
2023-05-29,9446,5105,14551
2023-05-30,26053,12857,38910
2023-05-31,28174,13923,42097
2023-06-01,26489,12914,39403
2023-06-02,28045,14115,42160
2023-06-03,14244,7606,21850
2023-06-04,11329,5052,16381
2023-06-05,23908,12152,36060
2023-06-06,8754,4632,13386
2023-06-07,26615,12771,39386
2023-06-08,26151,13282,39433
2023-06-09,28461,14041,42502
2023-06-10,13439,7242,20681
2023-06-11,9984,4622,14606
2023-06-12,25709,12718,38427
2023-06-13,27298,13203,40501
2023-06-14,27776,13336,41112
2023-06-15,27656,13509,41165
2023-06-16,29691,14538,44229
2023-06-17,15560,8068,23628
2023-06-18,11648,5054,16702
2023-06-19,26114,12793,38907
2023-06-20,26672,13070,39742
2023-06-21,27605,13515,41120
2023-06-22,28162,13781,41943
2023-06-23,29598,14654,44252
2023-06-24,16036,7968,24004
2023-06-25,11550,4892,16442
2023-06-26,25912,12636,38548
2023-06-27,27877,13258,41135
2023-06-28,28287,13579,41866
2023-06-29,26630,12795,39425
2023-06-30,28996,14375,43371
