사용일자,3호선,4호선,합계
2019-08-01,0,31670,31670
2019-08-02,0,30642,30642
2019-08-03,0,16806,16806
2019-08-04,0,11651,11651
2019-08-05,0,33595,33595
2019-08-06,0,34880,34880
2019-08-07,0,34163,34163
2019-08-08,0,35272,35272
2019-08-09,0,35349,35349
2019-08-10,0,19613,19613
2019-08-11,0,12450,12450
2019-08-12,0,33638,33638
2019-08-13,0,36296,36296
2019-08-14,0,36206,36206
2019-08-15,0,14957,14957
2019-08-16,0,32897,32897
2019-08-17,0,18591,18591
2019-08-18,0,12305,12305
2019-08-19,0,34932,34932
2019-08-20,0,36140,36140
2019-08-21,0,36024,36024
2019-08-22,0,38127,38127
2019-08-23,0,36901,36901
2019-08-24,0,21491,21491
2019-08-25,0,13067,13067
2019-08-26,0,35499,35499
2019-08-27,0,36237,36237
2019-08-28,0,36993,36993
2019-08-29,0,35366,35366
2019-08-30,0,37161,37161
2019-08-31,0,22738,22738
2019-09-01,0,13401,13401
2019-09-02,0,38849,38849
2019-09-03,0,39478,39478
2019-09-04,0,38795,38795
2019-09-05,0,39609,39609
2019-09-06,0,39345,39345
2019-09-07,0,15982,15982
2019-09-08,0,13434,13434
2019-09-09,0,38758,38758
2019-09-10,0,38588,38588
2019-09-11,0,35437,35437
2019-09-12,0,9869,9869
2019-09-13,0,15909,15909
2019-09-14,0,16454,16454
2019-09-15,0,13478,13478
2019-09-16,0,37098,37098
2019-09-17,0,39573,39573
2019-09-18,0,40618,40618
2019-09-19,0,40880,40880
2019-09-20,0,40644,40644
2019-09-21,0,24782,24782
2019-09-22,0,13403,13403
2019-09-23,0,39577,39577
2019-09-24,0,40067,40067
2019-09-25,0,40812,40812
2019-09-26,0,41352,41352
2019-09-27,0,41114,41114
2019-09-28,0,27113,27113
2019-09-29,0,15043,15043
2019-09-30,0,39475,39475
2019-10-01,0,39311,39311
2019-10-02,0,40313,40313
2019-10-03,0,21481,21481
2019-10-04,0,38983,38983
2019-10-05,0,25878,25878
2019-10-06,0,15388,15388
2019-10-07,0,37571,37571
2019-10-08,0,41239,41239
2019-10-09,0,20325,20325
2019-10-10,0,39653,39653
2019-10-11,0,40914,40914
2019-10-12,0,25399,25399
2019-10-13,0,16755,16755
2019-10-14,0,38747,38747
2019-10-15,0,39870,39870
2019-10-16,0,39411,39411
2019-10-17,0,39389,39389
2019-10-18,0,40038,40038
2019-10-19,0,25261,25261
2019-10-20,0,15413,15413
2019-10-21,0,38571,38571
2019-10-22,0,39336,39336
2019-10-23,0,39147,39147
2019-10-24,0,40420,40420
2019-10-25,0,41908,41908
2019-10-26,0,27817,27817
2019-10-27,0,16435,16435
2019-10-28,0,39665,39665
2019-10-29,0,40570,40570
2019-10-30,0,40544,40544
2019-10-31,0,42659,42659
2019-11-01,0,42638,42638
2019-11-02,0,27910,27910
2019-11-03,0,19131,19131
2019-11-04,0,39705,39705
2019-11-05,0,40422,40422
2019-11-06,0,40505,40505
2019-11-07,0,41026,41026
2019-11-08,0,40924,40924
2019-11-09,0,24632,24632
2019-11-10,0,16036,16036
2019-11-11,0,38997,38997
2019-11-12,0,39792,39792
2019-11-13,0,39190,39190
2019-11-14,0,39407,39407
2019-11-15,0,39193,39193
2019-11-16,0,24916,24916
2019-11-17,0,16408,16408
2019-11-18,0,38544,38544
2019-11-19,0,39043,39043
2019-11-20,0,39575,39575
2019-11-21,0,39419,39419
2019-11-22,0,40378,40378
2019-11-23,0,24340,24340
2019-11-24,0,14512,14512
2019-11-25,0,38141,38141
2019-11-26,0,39246,39246
2019-11-27,0,40627,40627
2019-11-28,0,40475,40475
2019-11-29,0,41138,41138
2019-11-30,0,25402,25402
2019-12-01,0,13080,13080
2019-12-02,0,38373,38373
2019-12-03,0,39768,39768
2019-12-04,0,39074,39074
2019-12-05,0,40239,40239
2019-12-06,0,39504,39504
2019-12-07,0,24404,24404
2019-12-08,0,13907,13907
2019-12-09,0,38243,38243
2019-12-10,0,39309,39309
2019-12-11,0,39558,39558
2019-12-12,0,40669,40669
2019-12-13,0,41403,41403
2019-12-14,0,25743,25743
2019-12-15,0,14748,14748
2019-12-16,0,37847,37847
2019-12-17,0,37678,37678
2019-12-18,0,39229,39229
2019-12-19,0,39724,39724
2019-12-20,0,40728,40728
2019-12-21,0,24003,24003
2019-12-22,0,14489,14489
2019-12-23,0,37785,37785
2019-12-24,0,37798,37798
2019-12-25,0,17225,17225
2019-12-26,0,38867,38867
2019-12-27,0,38744,38744
2019-12-28,0,21914,21914
2019-12-29,0,13667,13667
2019-12-30,0,36853,36853
2019-12-31,0,33866,33866
2020-01-01,0,11366,11366
2020-01-02,0,34614,34614
2020-01-03,0,36338,36338
2020-01-04,0,20002,20002
2020-01-05,0,11865,11865
2020-01-06,0,34733,34733
2020-01-07,0,34466,34466
2020-01-08,0,35104,35104
2020-01-09,0,36502,36502
2020-01-10,0,37292,37292
2020-01-11,0,21130,21130
2020-01-12,0,12958,12958
2020-01-13,0,35566,35566
2020-01-14,0,35745,35745
2020-01-15,0,35585,35585
2020-01-16,0,36851,36851
2020-01-17,0,37221,37221
2020-01-18,0,20389,20389
2020-01-19,0,11742,11742
2020-01-20,0,35291,35291
2020-01-21,0,34946,34946
2020-01-22,0,34378,34378
2020-01-23,0,30593,30593
2020-01-24,0,8630,8630
2020-01-25,0,10392,10392
2020-01-26,0,12812,12812
2020-01-27,0,11471,11471
2020-01-28,0,31554,31554
2020-01-29,0,33575,33575
2020-01-30,0,33637,33637
2020-01-31,0,33438,33438
2020-02-01,0,15867,15867
2020-02-02,0,9196,9196
2020-02-03,0,31609,31609
2020-02-04,0,31934,31934
2020-02-05,0,31323,31323
2020-02-06,0,31019,31019
2020-02-07,0,31898,31898
2020-02-08,0,14616,14616
2020-02-09,0,9255,9255
2020-02-10,0,31489,31489
2020-02-11,0,32201,32201
2020-02-12,0,31644,31644
2020-02-13,0,32757,32757
2020-02-14,0,33709,33709
2020-02-15,0,16572,16572
2020-02-16,0,9520,9520
2020-02-17,0,31851,31851
2020-02-18,0,32099,32099
2020-02-19,0,32260,32260
2020-02-20,0,32095,32095
2020-02-21,0,30764,30764
2020-02-22,0,13220,13220
2020-02-23,0,7755,7755
2020-02-24,0,27399,27399
2020-02-25,0,26150,26150
2020-02-26,0,25920,25920
2020-02-27,0,25276,25276
2020-02-28,0,24441,24441
2020-02-29,0,8742,8742
2020-03-01,0,4461,4461
2020-03-02,0,23961,23961
2020-03-03,0,23726,23726
2020-03-04,0,23559,23559
2020-03-05,0,24146,24146
2020-03-06,0,24206,24206
2020-03-07,0,9198,9198
