사용일자,6호선,합계
2021-10-24,6852,6852
2021-10-25,7343,7343
2021-10-26,8473,8473
2021-10-27,9498,9498
2021-10-28,9140,9140
2021-10-29,10574,10574
2021-10-30,10580,10580
2021-10-31,7241,7241
2021-11-01,7359,7359
2021-11-02,8711,8711
2021-11-03,9476,9476
2021-11-04,9028,9028
2021-11-05,10644,10644
2021-11-06,10903,10903
2021-11-07,8555,8555
2021-11-08,7010,7010
2021-11-09,8085,8085
2021-11-10,8787,8787
2021-11-11,9163,9163
2021-11-12,10628,10628
2021-11-13,10448,10448
2021-11-14,6976,6976
2021-11-15,7730,7730
2021-11-16,8617,8617
2021-11-17,9590,9590
2021-11-18,8814,8814
2021-11-19,10061,10061
2021-11-20,10612,10612
2021-11-21,6923,6923
2021-11-22,7900,7900
2021-11-23,8560,8560
2021-11-24,9868,9868
2021-11-25,9486,9486
2021-11-26,11619,11619
2021-11-27,11325,11325
2021-11-28,8472,8472
2021-11-29,7605,7605
2021-11-30,8922,8922
2021-12-01,9874,9874
2021-12-02,9300,9300
2021-12-03,11949,11949
2021-12-04,10977,10977
2021-12-05,7037,7037
2021-12-06,7371,7371
2021-12-07,8791,8791
